,carat,cut,color,clarity,depth,table,price,x,y,z
46506,-0.6290936587429106,4,3,5,-0.5306899,-0.6487472286492362,1779,-0.53590995,-0.5324482,-0.58709925
46507,-0.6079733907747709,4,6,4,0.46172932,-0.2006707914834058,1779,-0.5715685,-0.5414214,-0.5008252
46508,-0.6079733907747709,4,6,4,0.53261524,-0.2006707914834058,1779,-0.5804833,-0.5414214,-0.5008252
46509,-0.4812516570792057,4,1,7,-0.5306899,-1.0968236658150665,1779,-0.31304398,-0.29016384,-0.3570352
46510,-0.6924545255906932,4,4,6,0.10729427,-1.0968236658150665,1779,-0.66962963,-0.65807694,-0.6446156
46511,-0.37565019135178024,4,5,2,0.46172932,-1.9929765401467272,1779,-0.23281251,-0.20940228,-0.17010781
46512,-0.35452992338364053,4,6,2,-0.459804,-0.6487472286492362,1779,-0.18823914,-0.1376144,-0.21324483
46513,-0.6924545255906932,2,3,6,-0.814239,-1.0968236658150665,1780,-0.607227,-0.57731533,-0.6733736
46514,-0.6079733907747709,4,2,4,-0.38891536,-1.0968236658150665,1780,-0.5002514,-0.4875805,-0.5295832
46515,-0.29116899359249443,4,2,2,-0.60157585,-1.0968236658150665,1780,-0.09017798,-0.02993258,-0.12697081
46516,-0.5657328548384916,4,2,6,-0.6724645,-0.6487472286492362,1781,-0.43784922,-0.4247659,-0.5008252
46517,-0.5657328548384916,4,2,6,-0.31802943,-0.6487472286492362,1781,-0.4645929,-0.45168656,-0.4864462
46518,-0.5657328548384916,4,2,6,-0.31802943,-0.6487472286492362,1781,-0.4556785,-0.4427133,-0.4720672
46519,-0.6079733907747709,4,3,4,0.67438984,-1.5449001029808969,1781,-0.5626541,-0.58628905,-0.5008252
46520,-0.6079733907747709,4,3,4,-1.4522206,-0.2006707914834058,1781,-0.4289344,-0.47860724,-0.6014786
46521,-0.6079733907747709,4,3,4,0.31995475,-1.0968236658150665,1781,-0.52699554,-0.5593684,-0.5008252
46522,-0.6079733907747709,4,3,4,-0.5306899,-1.0968236658150665,1781,-0.4645929,-0.5593684,-0.5583412
46523,-0.6079733907747709,3,3,4,-0.459804,0.24740564568242457,1781,-0.48242217,-0.55039513,-0.5583412
46524,-0.6079733907747709,4,3,4,-0.034480296,-1.0968236658150665,1781,-0.5002514,-0.5324482,-0.5152042
46525,-0.6079733907747709,4,3,4,0.24906613,-1.0968236658150665,1781,-0.5002514,-0.5324482,-0.4864462
46526,-0.6079733907747709,3,3,4,0.39084068,0.24740564568242457,1781,-0.53590995,-0.58628905,-0.5152042
46527,-0.6079733907747709,3,3,4,0.24906613,1.1435585200140854,1781,-0.55373925,-0.5683421,-0.5295832
46528,-0.6079733907747709,4,3,4,0.10729427,-0.6487472286492362,1781,-0.52699554,-0.5683421,-0.5295832
46529,-0.6079733907747709,4,3,4,0.67438984,-0.6487472286492362,1781,-0.5626541,-0.58628905,-0.5008252
46530,-0.6079733907747709,3,3,4,0.8161644,0.24740564568242457,1781,-0.5626541,-0.6132093,-0.5008252
46531,-0.6079733907747709,3,3,4,0.1781802,-2.4410529773125575,1781,-0.3219588,-0.6132093,-0.44330922
46532,-0.6079733907747709,4,3,4,0.1781802,-0.6487472286492362,1781,-0.5091663,-0.604236,-0.5295832
46533,-0.6079733907747709,4,3,4,0.53261524,-0.2006707914834058,1781,-0.52699554,-0.59526235,-0.5008252
46534,-0.6079733907747709,3,5,3,-0.885125,-0.6487472286492362,1781,-0.43784922,-0.4965542,-0.5583412
46535,-0.6079733907747709,3,5,3,-1.0268996,0.695482082848255,1781,-0.4556785,-0.47860724,-0.5727202
46536,-0.6079733907747709,4,5,3,0.10729427,-1.0968236658150665,1781,-0.5002514,-0.5414214,-0.5008252
46537,-0.6079733907747709,4,5,3,-0.034480296,-1.5449001029808969,1781,-0.49133703,-0.5414214,-0.5152042
46538,-0.6079733907747709,4,5,3,-0.9560109,-0.2006707914834058,1781,-0.49133703,-0.52347445,-0.6014786
46539,-0.6079733907747709,4,5,3,-0.60157585,-0.6487472286492362,1781,-0.47350776,-0.52347445,-0.5583412
46540,-0.6079733907747709,4,5,3,-0.2471408,-0.2006707914834058,1781,-0.5091663,-0.5414214,-0.54396224
46541,-0.6079733907747709,3,5,3,-0.31802943,0.24740564568242457,1781,-0.5180807,-0.5414214,-0.5583412
46542,-0.6079733907747709,3,5,3,-0.5306899,1.1435585200140854,1781,-0.5002514,-0.55039513,-0.5727202
46543,-0.6079733907747709,3,5,3,-0.034480296,0.24740564568242457,1781,-0.5180807,-0.55039513,-0.5295832
46544,-0.6079733907747709,4,5,3,0.10729427,-0.6487472286492362,1781,-0.5091663,-0.55039513,-0.5152042
46545,-0.6079733907747709,4,5,3,0.036405634,-0.6487472286492362,1781,-0.52699554,-0.55039513,-0.5295832
46546,-0.6079733907747709,3,5,3,-0.31802943,1.1435585200140854,1781,-0.5091663,-0.5593684,-0.5583412
46547,-0.6079733907747709,4,5,3,0.1781802,-0.6487472286492362,1781,-0.5180807,-0.5593684,-0.5152042
46548,-0.6079733907747709,4,5,3,0.46172932,-0.2006707914834058,1781,-0.53590995,-0.5683421,-0.5008252
46549,-0.6079733907747709,4,5,3,-0.17625485,-0.2006707914834058,1781,-0.5448248,-0.57731533,-0.5727202
46550,-0.6079733907747709,4,5,3,0.53261524,-1.0968236658150665,1781,-0.53590995,-0.58628905,-0.5008252
46551,-0.6079733907747709,2,5,3,1.0997108,-0.6487472286492362,1781,-0.5448248,-0.58628905,-0.44330922
46552,-0.6079733907747709,4,5,3,0.6035012,-1.0968236658150665,1781,-0.55373925,-0.58628905,-0.5008252
46553,-0.6079733907747709,3,5,3,0.10729427,0.695482082848255,1781,-0.55373925,-0.604236,-0.5583412
46554,-0.6079733907747709,3,5,3,0.53261524,0.695482082848255,1781,-0.55373925,-0.604236,-0.5152042
46555,-0.6079733907747709,4,5,3,0.31995475,-0.2006707914834058,1781,-0.55373925,-0.58628905,-0.5295832
46556,-0.6079733907747709,4,5,3,0.036405634,-0.2006707914834058,1781,-0.5180807,-0.5324482,-0.5152042
46557,-0.6079733907747709,1,5,3,-3.6497195,0.695482082848255,1781,-0.3219588,-0.4247659,-0.7596476
46558,-0.6079733907747709,2,4,3,-0.885125,2.4877878315115765,1781,-0.5002514,-0.5593684,-0.6158576
46559,-0.6079733907747709,3,3,4,0.39084068,0.695482082848255,1781,-0.5448248,-0.604236,-0.5295832
46560,-0.20668792171993566,4,0,4,0.31995475,-0.6487472286492362,1782,-0.054519463,-0.020958884,0.0024402102
46561,-0.43901112114292634,4,3,2,-0.31802943,-0.6487472286492362,1782,-0.31304398,-0.28119016,-0.3282772
46562,-0.5657328548384916,4,6,3,-0.2471408,-0.6487472286492362,1783,-0.4645929,-0.4965542,-0.5008252
46563,-0.5657328548384916,4,6,3,-0.5306899,-0.6487472286492362,1783,-0.39327586,-0.4247659,-0.4576882
46564,-0.5657328548384916,3,6,3,0.46172932,0.695482082848255,1783,-0.52699554,-0.4965542,-0.4576882
46565,-0.5657328548384916,4,6,3,-0.60157585,-0.2006707914834058,1783,-0.5002514,-0.4427133,-0.5295832
46566,-0.43901112114292634,4,6,2,-0.2471408,-1.0968236658150665,1783,-0.2863003,-0.2722169,-0.29951918
46567,-0.18556765375179596,1,5,1,-3.0117352,0.24740564568242457,1783,0.15943168,0.14056385,-0.21324483
46568,-0.18556765375179596,1,5,1,-3.0117352,0.24740564568242457,1783,0.15943168,0.14056385,-0.21324483
46569,-0.6290936587429106,2,3,5,-0.10536893,0.24740564568242457,1784,-0.5893977,-0.57731533,-0.58709925
46570,-0.43901112114292634,2,4,3,-0.10536893,-0.6487472286492362,1784,-0.30412954,-0.29016384,-0.29951918
46571,-0.6290936587429106,4,3,5,0.67438984,-1.5449001029808969,1784,-0.607227,-0.57731533,-0.5152042
46572,-0.5868531228066313,4,3,5,-0.10536893,-0.6487472286492362,1784,-0.5180807,-0.4965542,-0.5152042
46573,-0.5868531228066313,0,4,4,-3.2243958,0.695482082848255,1784,-0.33978808,-0.3081108,-0.6733736
46574,-0.5023719250473454,4,5,2,0.74527574,0.24740564568242457,1784,-0.37544662,-0.4247659,-0.31389818
46575,0.42692074675789027,0,0,0,2.3047905,0.695482082848255,1784,0.4803588,0.39182183,0.73577034
46576,-0.4812516570792057,2,5,3,-0.5306899,-0.2006707914834058,1785,-0.35761735,-0.34400475,-0.4001722
46577,-0.5023719250473454,2,5,2,-2.3028653,0.695482082848255,1785,-0.27738544,-0.2542699,-0.5152042
46578,-0.46013138911106605,2,6,2,-1.0977855,0.24740564568242457,1785,-0.3219588,-0.24529621,-0.4001722
46579,-0.16444725989692924,3,0,2,0.1781802,0.24740564568242457,1785,0.007882741,0.032882024,0.045577217
46580,-0.39677045931991994,1,3,4,-1.0977855,1.5916349571799158,1785,-0.23281251,-0.1914553,-0.3426562
46581,0.025635277703055015,3,1,1,-0.17625485,1.1435585200140854,1786,0.1861758,0.14953753,0.14623058
46582,-0.5234921930154851,3,5,3,-0.885125,0.24740564568242457,1786,-0.42001954,-0.370925,-0.4864462
46583,-0.5234921930154851,4,3,4,-0.10536893,-1.0968236658150665,1786,-0.39327586,-0.370925,-0.3857932
46584,-0.5234921930154851,4,3,4,-0.60157585,-1.0968236658150665,1786,-0.39327586,-0.370925,-0.44330922
46585,-0.5234921930154851,2,5,3,-0.2471408,-0.2006707914834058,1786,-0.41110513,-0.39784566,-0.4289302
46586,-0.5234921930154851,2,3,4,0.1781802,-0.2006707914834058,1786,-0.4289344,-0.38887197,-0.3857932
46587,-0.5234921930154851,2,5,3,-0.17625485,-0.6487472286492362,1786,-0.4289344,-0.40681893,-0.4289302
46588,-0.5657328548384916,4,5,3,-0.60157585,-0.6487472286492362,1786,-0.41110513,-0.40681893,-0.4720672
46589,-0.3334096554155008,1,2,4,0.036405634,1.1435585200140854,1786,-0.23281251,-0.1824816,-0.19886582
46590,-0.5446124609836248,3,2,5,-0.814239,1.1435585200140854,1786,-0.37544662,-0.39784566,-0.4720672
46591,-0.5446124609836248,3,4,3,-1.664881,-0.2006707914834058,1786,-0.33978808,-0.39784566,-0.54396224
46592,-0.5446124609836248,3,4,3,-1.5939951,0.24740564568242457,1786,-0.33087322,-0.39784566,-0.5295832
46593,-0.5446124609836248,4,4,3,-1.0268996,-1.0968236658150665,1786,-0.36653176,-0.4247659,-0.5008252
46594,-0.5446124609836248,4,4,3,-1.1686741,-0.6487472286492362,1786,-0.37544662,-0.40681893,-0.5152042
46595,-0.5446124609836248,4,4,3,-0.2471408,-0.2006707914834058,1786,-0.4289344,-0.47860724,-0.4720672
46596,-0.5446124609836248,4,4,3,0.31995475,-0.2006707914834058,1786,-0.43784922,-0.46963355,-0.4145512
46597,-0.5446124609836248,3,4,3,0.036405634,0.24740564568242457,1786,-0.39327586,-0.46066028,-0.4145512
46598,-0.5446124609836248,4,4,3,0.39084068,-0.6487472286492362,1786,-0.47350776,-0.5055275,-0.44330922
46599,-0.5446124609836248,4,6,2,-0.6724645,-0.2006707914834058,1786,-0.37544662,-0.4337396,-0.4720672
46600,-0.5446124609836248,4,6,2,-0.7433504,-0.6487472286492362,1786,-0.38436103,-0.41579264,-0.4720672
46601,-0.5446124609836248,4,6,2,0.24906613,-0.6487472286492362,1786,-0.4289344,-0.46963355,-0.4145512
46602,-0.5446124609836248,3,6,2,-0.9560109,1.1435585200140854,1786,-0.43784922,-0.46066028,-0.54396224
46603,-0.5446124609836248,3,6,2,0.24906613,-0.6487472286492362,1786,-0.4289344,-0.46066028,-0.4145512
46604,-0.5446124609836248,4,6,2,-0.17625485,-0.6487472286492362,1786,-0.4289344,-0.45168656,-0.4576882
46605,-0.5446124609836248,3,6,2,0.1781802,-1.0968236658150665,1786,-0.43784922,-0.46963355,-0.4289302
46606,-0.5446124609836248,3,6,2,0.24906613,0.24740564568242457,1786,-0.44676366,-0.46963355,-0.4289302
46607,-0.5446124609836248,4,6,2,0.46172932,-0.2006707914834058,1786,-0.44676366,-0.4875805,-0.4145512
46608,-0.5446124609836248,4,6,2,0.8161644,-0.2006707914834058,1786,-0.4556785,-0.5055275,-0.3857932
46609,-0.5446124609836248,2,6,3,1.0288249,-1.0968236658150665,1786,-0.4645929,-0.5055275,-0.37141418
46610,0.21571781530303927,0,1,0,3.8643026,1.1435585200140854,1786,0.20400505,0.13159057,0.635117
46611,-0.6290936587429106,4,3,5,-0.2471408,-0.6487472286492362,1787,-0.55373925,-0.52347445,-0.5583412
46612,-0.6079733907747709,4,6,3,0.67438984,-1.0968236658150665,1787,-0.5715685,-0.55039513,-0.4864462
46613,-0.6079733907747709,2,6,3,-0.885125,1.1435585200140854,1787,-0.5091663,-0.4875805,-0.58709925
46614,-0.6079733907747709,2,6,3,-0.459804,0.695482082848255,1787,-0.5448248,-0.51450115,-0.5727202
46615,-0.6079733907747709,4,6,3,0.036405634,-1.0968236658150665,1787,-0.5180807,-0.4965542,-0.5008252
46616,-0.6079733907747709,4,6,3,0.036405634,-1.0968236658150665,1787,-0.5626541,-0.51450115,-0.5295832
46617,-0.6079733907747709,4,6,3,0.10729427,-0.6487472286492362,1787,-0.55373925,-0.5324482,-0.5295832
46618,-0.6079733907747709,4,6,3,0.39084068,-1.0968236658150665,1787,-0.5448248,-0.4875805,-0.4720672
46619,-0.6079733907747709,4,6,3,0.39084068,-0.2006707914834058,1787,-0.5715685,-0.55039513,-0.5152042
46620,-1.0514993957658856,3,2,4,-0.2471408,0.695482082848255,526,-1.275825,-1.2593011,-1.277292
46621,-1.0514993957658856,2,3,3,0.31995475,1.1435585200140854,526,-1.3293132,-1.3310889,-1.291671
46622,-1.0514993957658856,4,2,4,-0.10536893,-1.0968236658150665,526,-1.302569,-1.2862213,-1.291671
46623,-1.0514993957658856,3,2,4,0.53261524,0.24740564568242457,526,-1.302569,-1.2503273,-1.219776
46624,-1.0514993957658856,3,2,4,0.31995475,1.1435585200140854,526,-1.3382276,-1.295195,-1.277292
46625,-1.0514993957658856,3,2,4,0.6035012,0.695482082848255,526,-1.3114835,-1.2862213,-1.234155
46626,-1.0514993957658856,3,5,2,-1.23956,1.1435585200140854,526,-1.2223371,-1.2144334,-1.3204293
46627,-1.0514993957658856,4,2,4,0.31995475,-0.2006707914834058,526,-1.2936542,-1.2862213,-1.2485341
46628,-1.0514993957658856,4,3,3,-0.31802943,-0.6487472286492362,526,-1.2936542,-1.2593011,-1.291671
46629,-1.0514993957658856,2,5,2,-0.814239,-0.6487472286492362,526,-1.2312521,-1.2234071,-1.291671
46630,-1.0514993957658856,4,2,4,0.67438984,-1.0968236658150665,526,-1.3203983,-1.2862213,-1.234155
46631,-1.0514993957658856,2,5,2,0.8161644,-0.6487472286492362,526,-1.3203983,-1.2862213,-1.219776
46632,-1.0514993957658856,1,3,3,0.9579362,-0.2006707914834058,526,-1.3293132,-1.3041682,-1.219776
46633,-1.0514993957658856,2,5,2,0.8161644,-0.6487472286492362,526,-1.3293132,-1.277248,-1.219776
46634,-1.0514993957658856,2,5,2,0.67438984,1.1435585200140854,526,-1.3293132,-1.3041682,-1.2485341
46635,-1.0514993957658856,1,5,2,1.3832599,0.695482082848255,526,-1.3560568,-1.313142,-1.205397
46636,-1.0514993957658856,4,3,3,-0.31802943,-0.6487472286492362,526,-1.2936542,-1.2862213,-1.3060501
46637,-1.0514993957658856,1,5,2,1.3832599,0.24740564568242457,526,-1.3293132,-1.313142,-1.191018
46638,-1.0514993957658856,3,1,5,-0.034480296,0.24740564568242457,526,-1.2936542,-1.2234071,-1.2485341
46639,-1.0514993957658856,1,5,2,1.0288249,-0.6487472286492362,526,-1.302569,-1.2862213,-1.191018
46640,-1.0514993957658856,2,1,5,-1.1686741,2.4877878315115765,526,-1.2936542,-1.277248,-1.3779454
46641,-1.0514993957658856,2,5,2,0.8161644,-0.2006707914834058,526,-1.3203983,-1.2862213,-1.219776
46642,-1.0514993957658856,3,5,2,-0.31802943,1.1435585200140854,526,-1.3293132,-1.3041682,-1.3348083
46643,-0.8402965272543981,2,0,2,-0.2471408,0.24740564568242457,526,-0.8657515,-0.8465203,-0.8746796
46644,-1.0514993957658856,3,5,2,-0.814239,0.24740564568242457,526,-1.275825,-1.2503273,-1.3204293
46645,-1.0514993957658856,2,5,2,0.24906613,1.1435585200140854,526,-1.302569,-1.295195,-1.262913
46646,-1.0514993957658856,2,3,3,-0.6724645,1.5916349571799158,526,-1.2669106,-1.2503273,-1.3060501
46647,-1.0514993957658856,2,5,2,0.10729427,0.24740564568242457,526,-1.302569,-1.2593011,-1.262913
46648,-1.0514993957658856,2,3,3,0.88705033,-1.0968236658150665,526,-1.2847399,-1.277248,-1.191018
46649,-1.0514993957658856,1,2,4,1.0997108,-0.2006707914834058,526,-1.3471425,-1.3310889,-1.234155
46650,-0.6079733907747709,3,6,3,-1.4522206,0.24740564568242457,1787,-0.49133703,-0.4427133,-0.6158576
46651,-0.6079733907747709,4,6,3,-0.17625485,-0.2006707914834058,1787,-0.55373925,-0.5324482,-0.5583412
46652,-0.6079733907747709,4,6,3,0.10729427,-0.2006707914834058,1787,-0.5715685,-0.52347445,-0.5295832
46653,-0.6079733907747709,4,6,3,0.10729427,-0.2006707914834058,1787,-0.55373925,-0.5414214,-0.5295832
46654,-0.6079733907747709,4,6,3,-0.38891536,-1.0968236658150665,1787,-0.5091663,-0.4965542,-0.54396224
46655,-0.6079733907747709,4,6,3,-0.034480296,-1.0968236658150665,1787,-0.55373925,-0.5324482,-0.54396224
46656,-0.6079733907747709,4,6,3,0.24906613,-0.6487472286492362,1787,-0.55373925,-0.51450115,-0.5008252
46657,-0.6079733907747709,4,6,3,-0.10536893,-0.6487472286492362,1787,-0.5180807,-0.5055275,-0.5152042
46658,-0.6079733907747709,4,6,3,0.46172932,-1.0968236658150665,1787,-0.55373925,-0.5324482,-0.4864462
46659,-0.6079733907747709,4,6,3,-0.17625485,-1.0968236658150665,1787,-0.53590995,-0.4965542,-0.5295832
46660,-0.6079733907747709,4,6,3,0.10729427,-1.0968236658150665,1787,-0.55373925,-0.5414214,-0.5295832
46661,-0.6079733907747709,4,6,3,-0.38891536,-1.0968236658150665,1787,-0.53590995,-0.5055275,-0.5583412
46662,-0.6079733907747709,4,6,3,-0.60157585,-0.6487472286492362,1787,-0.5091663,-0.4875805,-0.5583412
46663,-0.5023719250473454,4,4,4,0.67438984,-0.6487472286492362,1787,-0.4289344,-0.38887197,-0.3282772
46664,-0.5023719250473454,4,2,6,0.39084068,-1.0968236658150665,1787,-0.42001954,-0.38887197,-0.3570352
46665,0.3635599428534712,0,4,0,4.7858357,-1.5449001029808969,1787,0.4714444,0.28414002,0.98021305
46666,-0.20668792171993566,2,0,1,-0.034480296,0.695482082848255,1788,-0.081263565,-0.05685282,-0.069454804
46667,-0.16444725989692924,2,0,1,-1.1686741,0.24740564568242457,1788,0.05245611,0.07774966,-0.069454804
46668,-0.18556765375179596,1,1,2,0.6035012,2.4877878315115765,1788,-0.17040987,-0.11069373,-0.069454804
46669,-0.4812516570792057,0,4,4,1.9503555,1.5916349571799158,1788,-0.44676366,-0.4875805,-0.25638217
46670,-0.43901112114292634,2,5,3,0.39084068,-1.0968236658150665,1789,-0.30412954,-0.2722169,-0.24200317
46671,-0.43901112114292634,4,5,3,-0.17625485,-0.6487472286492362,1789,-0.31304398,-0.28119016,-0.31389818
46672,-0.43901112114292634,4,3,3,0.6035012,-1.5449001029808969,1789,-0.31304398,-0.370925,-0.2707612
46673,-0.43901112114292634,3,3,3,-0.459804,-0.2006707914834058,1789,-0.26847103,-0.29913712,-0.3282772
46674,-0.43901112114292634,3,5,2,0.036405634,1.1435585200140854,1789,-0.30412954,-0.36195174,-0.3282772
46675,-0.43901112114292634,4,5,2,0.46172932,-1.0968236658150665,1789,-0.30412954,-0.35297802,-0.2707612
46676,-0.43901112114292634,4,5,2,-0.2471408,-0.6487472286492362,1789,-0.30412954,-0.33503106,-0.3426562
46677,-0.43901112114292634,4,5,2,0.1781802,-1.0968236658150665,1789,-0.2952147,-0.3260578,-0.2851402
46678,-0.43901112114292634,4,5,2,0.8161644,-0.2006707914834058,1789,-0.33087322,-0.36195174,-0.25638217
46679,0.40580047878975056,0,0,0,4.7858357,1.1435585200140854,1789,0.24857841,0.059802692,1.1671405
46680,-0.46013138911106605,2,1,6,0.88705033,-0.2006707914834058,1790,-0.37544662,-0.34400475,-0.25638217
46681,-0.20668792171993566,4,0,5,0.67438984,-0.6487472286492362,1790,-0.054519463,-0.020958884,0.045577217
46682,-0.20668792171993566,1,2,1,0.74527574,-0.2006707914834058,1790,-0.13475135,-0.06582652,-0.011938792
46683,-0.20668792171993566,1,1,2,0.74527574,0.695482082848255,1790,-0.1258365,-0.07479979,-0.011938792
46684,-0.20668792171993566,4,1,2,-0.31802943,-0.2006707914834058,1790,-0.00994652,0.014935055,-0.026317794
46685,-0.20668792171993566,2,3,1,-2.5155256,2.4877878315115765,1790,0.079200216,0.050828993,-0.22762384
46686,-0.43901112114292634,4,5,2,-0.459804,-0.6487472286492362,1790,-0.31304398,-0.26324317,-0.3282772
46687,-0.46013138911106605,4,4,3,0.24906613,-0.6487472286492362,1790,-0.3219588,-0.36195174,-0.31389818
46688,-0.46013138911106605,4,4,3,0.24906613,-1.0968236658150665,1790,-0.3219588,-0.36195174,-0.31389818
46689,-0.5868531228066313,4,2,4,-0.034480296,-1.0968236658150665,1790,-0.4645929,-0.5055275,-0.4864462
46690,-0.6290936587429106,2,3,5,0.88705033,0.24740564568242457,1791,-0.66962963,-0.64013,-0.5583412
46691,-0.5657328548384916,4,3,4,-0.17625485,-0.2006707914834058,1791,-0.4645929,-0.45168656,-0.4720672
46692,-0.5023719250473454,4,5,4,0.39084068,-0.2006707914834058,1791,-0.38436103,-0.4247659,-0.3570352
46693,-0.5023719250473454,4,5,4,-0.6724645,-1.0968236658150665,1791,-0.3219588,-0.370925,-0.4145512
46694,-0.6713342576225535,4,3,7,0.10729427,-1.0968236658150665,1791,-0.62505627,-0.58628905,-0.58709925
46695,-0.6290936587429106,1,3,5,1.6668063,-0.6487472286492362,1791,-0.5983126,-0.64013,-0.44330922
46696,-0.6290936587429106,0,3,5,0.8161644,4.280093580174898,1791,-0.6339711,-0.69397086,-0.5727202
46697,-0.5023719250473454,4,5,3,-0.17625485,-0.2006707914834058,1792,-0.39327586,-0.370925,-0.4001722
46698,-0.6290936587429106,4,6,4,0.10729427,-1.5449001029808969,1792,-0.5626541,-0.5324482,-0.5295832
46699,-0.6290936587429106,0,6,6,2.9427748,2.935864268677407,1792,-0.7231174,-0.63115627,-0.37141418
46700,-0.5234921930154851,3,3,4,-1.664881,2.039711394345746,1792,-0.33087322,-0.370925,-0.5295832
46701,-0.5234921930154851,4,3,4,-0.31802943,-0.2006707914834058,1792,-0.4021903,-0.4337396,-0.44330922
46702,-0.5234921930154851,4,5,3,-0.2471408,-0.6487472286492362,1792,-0.36653176,-0.4247659,-0.4145512
46703,-0.5234921930154851,4,5,3,0.036405634,-0.2006707914834058,1792,-0.3487025,-0.41579264,-0.37141418
46704,-0.20668792171993566,0,4,1,2.1630187,-0.2006707914834058,1792,-0.07234872,-0.1286407,0.14623058
46705,-0.05884592005623079,3,0,3,0.39084068,0.24740564568242457,1792,0.11485874,0.059802692,0.13185157
46706,-0.20668792171993566,3,4,1,-0.38891536,0.695482082848255,1792,0.016797585,-0.011985613,-0.040696796
46707,-0.20668792171993566,2,4,1,1.0288249,0.695482082848255,1792,-0.0634343,-0.11069373,0.031198215
46708,-0.20668792171993566,1,4,1,1.6668063,0.24740564568242457,1792,-0.13475135,-0.1824816,0.031198215
46709,-0.5868531228066313,4,5,4,0.6035012,-0.2006707914834058,1793,-0.5180807,-0.5593684,-0.4720672
46710,-0.5868531228066313,4,5,4,0.53261524,-0.6487472286492362,1793,-0.5091663,-0.5593684,-0.4720672
46711,-0.43901112114292634,4,5,2,-0.7433504,-0.6487472286492362,1793,-0.25064176,-0.21837597,-0.31389818
46712,-0.43901112114292634,4,6,2,-0.31802943,0.695482082848255,1793,-0.33087322,-0.29913712,-0.3426562
46713,-0.4178907272880596,1,3,3,1.8085836,-0.2006707914834058,1793,-0.37544662,-0.31708407,-0.15572882
46714,-0.4178907272880596,1,3,3,-1.3813345,1.5916349571799158,1793,-0.25064176,-0.20940228,-0.3857932
46715,-0.20668792171993566,1,5,1,-3.4370563,1.5916349571799158,1793,0.105943896,0.14953753,-0.2851402
46716,-0.39677045931991994,1,5,2,-0.31802943,1.5916349571799158,1793,-0.2952147,-0.26324317,-0.31389818
46717,-0.5868531228066313,3,5,4,-0.10536893,0.24740564568242457,1793,-0.49133703,-0.5324482,-0.5152042
46718,-0.6079733907747709,2,6,3,0.9579362,0.24740564568242457,1793,-0.53590995,-0.58628905,-0.4576882
46719,-0.6079733907747709,2,6,3,1.2414854,-0.6487472286492362,1793,-0.5626541,-0.59526235,-0.44330922
46720,-0.6079733907747709,2,6,3,1.2414854,-0.6487472286492362,1793,-0.5626541,-0.62218297,-0.4576882
46721,-0.39677045931991994,3,2,4,-1.5231092,1.5916349571799158,1793,-0.1793243,-0.26324317,-0.3857932
46722,-0.5868531228066313,2,3,5,0.1781802,-0.2006707914834058,1794,-0.5180807,-0.4875805,-0.4864462
46723,-0.6079733907747709,4,3,5,0.24906613,-1.0968236658150665,1794,-0.5804833,-0.5414214,-0.5152042
46724,-0.46013138911106605,3,5,2,-0.10536893,0.695482082848255,1794,-0.31304398,-0.36195174,-0.3426562
46725,-0.6924545255906932,2,6,4,-1.23956,0.695482082848255,1795,-0.5893977,-0.57731533,-0.6877526
46726,-0.6290936587429106,1,6,4,1.8085836,-1.5449001029808969,1795,-0.6339711,-0.604236,-0.4289302
46727,-0.20668792171993566,2,1,1,0.46172932,0.24740564568242457,1795,-0.081263565,-0.04787955,-0.011938792
46728,-0.20668792171993566,2,1,1,-1.5939951,0.24740564568242457,1795,-0.0010316768,0.050828993,-0.15572882
46729,-0.4178907272880596,4,3,3,0.24906613,-0.6487472286492362,1795,-0.2952147,-0.2542699,-0.24200317
46730,-0.6079733907747709,4,5,3,-0.38891536,-0.2006707914834058,1795,-0.53590995,-0.51450115,-0.5583412
46731,-0.5234921930154851,2,6,3,0.31995475,1.1435585200140854,1796,-0.47350776,-0.4337396,-0.4145512
46732,0.11011647546234082,3,1,0,-1.5231092,0.24740564568242457,1796,0.4536147,0.36490116,0.21812558
46733,-0.5657328548384916,4,3,5,0.39084068,-1.5449001029808969,1797,-0.49133703,-0.47860724,-0.4289302
46734,-0.46013138911106605,4,4,3,-0.814239,-1.0968236658150665,1798,-0.2952147,-0.2722169,-0.37141418
46735,-0.46013138911106605,4,4,3,0.46172932,-0.2006707914834058,1798,-0.37544662,-0.36195174,-0.31389818
46736,-0.5868531228066313,4,2,7,0.036405634,-1.0968236658150665,1798,-0.5002514,-0.4875805,-0.4864462
46737,-0.16444725989692924,2,2,1,1.2414854,-1.0968236658150665,1799,-0.0634343,-0.10172046,0.05995622
46738,-0.6290936587429106,2,2,7,-0.5306899,1.1435585200140854,1799,-0.5804833,-0.55039513,-0.6158576
46739,-0.5234921930154851,4,3,5,0.39084068,-1.9929765401467272,1799,-0.41110513,-0.39784566,-0.3570352
46740,-0.5234921930154851,2,6,3,0.74527574,-0.2006707914834058,1799,-0.43784922,-0.41579264,-0.3426562
46741,-0.5446124609836248,4,4,4,0.31995475,-1.0968236658150665,1799,-0.44676366,-0.4337396,-0.4001722
46742,-0.16444725989692924,0,2,1,3.0136607,1.1435585200140854,1799,-0.13475135,-0.20042858,0.17498858
46743,-0.16444725989692924,1,2,1,1.6668063,0.24740564568242457,1799,-0.045605045,-0.07479979,0.13185157
46744,-0.16444725989692924,0,1,2,2.1630187,-1.5449001029808969,1799,-0.0366902,-0.05685282,0.20374659
